,userId,movieId
21692,78213,168006
21694,78213,168038
21695,78213,168188
21697,78213,168336
21701,78213,168546
21703,78213,169022
21711,78213,169066
21715,78213,169218
21732,78213,169786
21734,78213,169792
21739,78213,169826
21745,78213,170521
21749,78213,170957
21758,78213,171541
21759,78213,171875
21761,78213,172489
21767,78213,173033
21769,78213,173269
21773,78213,173799
21777,78213,173935
21778,78213,174293
21780,78213,174307
21784,78213,174719
21787,78213,174797
21789,78213,174845
21791,78213,174851
21794,78213,175363
21795,78213,175449
21801,78213,175547
21813,78213,175671
21815,78213,175821
21817,78213,176217
21822,78213,176289
21827,78213,176299
21864,78213,176393
21873,78213,176817
21877,78213,177209
21878,78213,177233
21882,78213,178171
21883,78213,178531
21884,78213,178587
21886,78213,178893
21887,78213,179039
21889,78213,179097
21890,78213,179185
21894,78213,180141
21896,78213,180347
21913,78213,180547
21914,78213,180635
21916,78213,180817
21918,78213,181189
21921,78213,181815
21923,78213,182047
21929,78213,182673
21943,78213,182719
21944,78213,182959
21951,78213,183355
21955,78213,183369
21957,78213,184007
21958,78213,184053
21962,78213,184255
21963,78213,184317
21972,78213,184571
21973,78213,184581
21975,78213,184919
21977,78213,184939
21980,78213,185001
21983,78213,185167
21986,78213,185433
21989,78213,185435
21992,78213,185557
21993,78213,185717
21994,78213,185899
21995,78213,186021
21998,78213,186411
22003,78213,186471
22004,78213,186819
22006,78213,186921
22007,78213,187021
22009,78213,187481
22010,78213,187921
22011,78213,188223
22015,78213,188877
22019,78213,189201
22023,78213,189521
22027,78213,189791
22028,78213,193960
22252,78213,199912
22255,78213,202922
22256,78213,207830
22763,78213,211279
22764,78213,211329
22766,78213,211347
22767,78213,211353
22781,78213,211826
22786,78213,212309
22787,78213,213604
23101,78213,214971
23181,78213,218537
23608,78213,228417
23611,78213,229405
23624,78213,230401
23626,78213,231701
23644,78213,235585
23682,78213,237680
23687,78213,238000
23690,78213,250478
23694,78213,251876
23697,78213,262595
23702,78213,268924
23808,78430,8949
23810,78430,53000
23811,78440,5693
23812,78440,7981
23813,78440,47610
23814,78440,53000
23816,78469,781
23819,78469,910
23820,78469,2600
23821,78469,3108
23823,78469,4878
23830,78469,7438
23831,78469,47610
23833,78469,99114
23838,78469,128360
23843,78563,1339
23844,78563,4878
23845,78563,5617
23850,78563,7438
23851,78649,53000
23853,78649,93838
23855,78652,1248
23856,78652,101237
23857,78652,101971
23860,78745,4878
23872,78784,342
23873,78842,910
23875,78842,2336
23877,78842,2819
23880,78842,3489
23887,78842,5047
23888,78842,47610
23889,78842,50804
23890,78842,62434
23892,78842,67734
23894,78842,77154
23895,78842,99114
23900,78842,105081
23903,78842,204542
23904,78842,221142
23906,78938,5617
23908,79037,47610
23912,79047,4878
23914,79059,128360
23918,79089,3019
23919,79208,2722
23920,79208,4878
23921,79211,1248
23924,79211,1276
23928,79211,4878
23941,79211,5693
23944,79211,6433
23947,79211,25771
23955,79211,77307
23962,79211,93838
23968,79211,144976
23972,79268,4878
23975,79268,5617
23979,79268,77307
23986,79310,4878
23997,79326,7438
23999,79375,4878
24001,79390,4878
24022,79525,5963
24025,79525,53000
24026,79783,5617
24027,79783,62434
24029,79813,7438
24030,79832,99114
24031,79832,207830
24032,79849,7981
24036,79849,207830
24037,79911,2600
24044,79911,3108
24046,79911,4878
24051,79911,5785
24052,79911,7438
24055,79911,47610
24057,79911,50804
24059,79911,53000
24062,79911,99114
24063,79911,128360
24065,79917,3983
24066,79934,53000
24068,79955,69394
24071,79980,4878
24075,80002,3489
24080,80116,475
24081,80116,3983
24083,80116,255337
24090,80304,99114
24092,80304,143385
24095,80322,116859
24098,80418,99114
24145,80558,3263
24147,80560,64278
24151,80584,99114
24152,80656,34435
24154,80659,1276
24155,80659,1926
24156,80659,3108
24157,80659,3263
24158,80659,3428
24159,80659,8920
24160,80659,8923
24161,80659,122918
24163,80659,173953
24168,80659,255337
24170,80688,93838
24172,80713,122918
24177,80713,128360
24186,80713,143385
24191,80910,71264
24194,80943,4878
24207,80985,1243
24210,81065,475
24220,81065,1243
24224,81065,1276
24229,81065,1339
24231,81065,2819
24236,81065,3927
24237,81065,4878
24241,81065,7438
24250,81065,47610
24257,81065,68536
24261,81102,8372
24272,81102,77307
24275,81102,177451
24278,81102,180531
24280,81162,58490
24281,81295,164528
24284,81358,6880
24285,81408,7981
24286,81466,1248
24288,81466,2722
24290,81466,4878
24293,81466,5785
24294,81466,7981
24297,81466,45517
24302,81466,47610
24305,81466,62434
24307,81466,67734
24310,81466,71264
24314,81466,93838
24317,81466,99114
24324,81538,1243
24327,81538,2064
24328,81538,5617
24329,81552,4878
24330,81940,99114
24332,82007,143385
24337,82071,128360
24338,82294,781
24339,82321,143385
24347,82340,3489
24351,82363,4878
24352,82367,188877
24355,82429,99114
24359,82510,47610
24360,82519,185001
24363,82545,1248
24364,82545,2315
24365,82545,4878
24368,82545,7438
24369,82604,93838
24371,82604,128360
24377,82604,191799
24378,82778,2819
24379,82778,3108
24380,82778,5693
24381,82778,26083
24382,82778,33288
24383,82778,68874
24384,82778,89315
24385,82778,99114
24386,82778,122918
24387,82778,128360
24388,82778,141846
24389,82778,204542
24390,82848,4878
24393,82848,77307
24397,82881,1248
24398,82881,4878
24399,82891,2819
24401,82891,3256
24403,82891,5785
24404,82891,8949
24408,83081,7438
24411,83218,33019
24415,83284,2722
24416,83284,5617
24418,83284,7438
24423,83284,47610
24429,83284,99114
24442,83284,109399
24447,83284,191799
24454,83287,4878
24462,83287,7438
24472,83326,5047
24474,83326,5785
24475,83332,69394
24478,83332,128360
24488,83332,218537
24495,83351,1276
24497,83351,33945
24499,83353,128360
24500,83417,8915
24503,83425,128360
24504,83647,47610
24505,83686,47610
24506,83703,1243
24514,83707,1339
24517,83707,5058
24520,83707,6433
24525,83707,63676
24528,83707,67734
24534,83707,93838
24539,83707,122918
24542,83707,171541
24543,83785,1276
24544,83785,3983
24545,83813,4878
24551,83813,99114
24554,83828,7579
24557,83904,1248
24558,83924,342
24570,83924,1276
24571,83924,5451
24576,83924,25771
24583,83924,26675
24591,83924,68874
24598,83924,160892
24607,83924,189085
24609,83924,269944
24622,83927,4878
24624,83927,7438
24627,84071,1914
24628,84080,99114
24629,84507,475
24630,84516,7438
24633,84516,176943
24634,84534,4878
24637,84858,3983
24641,84858,5963
24646,84858,77307
24649,84858,88022
24650,84962,1248
24651,85004,910
24653,85004,4878
24657,85094,99114
24658,85184,2819
24662,85184,128360
24667,85184,144976
24670,85263,280992
24672,85286,67734
24673,85297,2336
24674,85538,25771
24675,85742,45
24678,85742,1248
24687,85742,4467
24692,85742,121275
24701,85742,143961
24711,85742,180441
24714,85742,188877
24721,85742,191799
24728,85993,1243
24729,85993,1339
24748,85993,99114
24786,85993,255337
24799,86074,67734
24802,86197,475
24805,86197,1926
24806,86197,2336
24809,86197,4878
24810,86197,4903
24812,86197,8920
24814,86197,8923
24816,86197,8949
24818,86197,99114
24820,86197,135759
24821,86197,143385
24823,86413,4878
24824,86439,7438
24827,86457,4878
24829,86535,128360
24830,86560,26726
24831,86624,2819
24834,86667,4878
24838,86667,99114
24839,86667,185435
24842,86718,4878
24846,86747,2819
24850,86751,2600
24854,86751,77307
24860,86889,3108
24862,86889,4878
24867,86889,6506
24868,86889,7438
24881,86889,7981
24887,86889,27604
24889,86889,53000
24891,86889,62434
24897,86889,63676
24898,86930,7438
24901,86977,1735
24906,87042,910
24907,87222,1243
24916,87222,3256
24918,87222,8949
24924,87222,71264
24927,87222,122918
24932,87222,185435
24935,87241,342
24936,87256,93838
24937,87329,93838
24938,87329,122918
24941,87341,475
24942,87351,2600
24944,87369,128360
24946,87391,144976
24948,87446,2819
24949,87446,3489
24950,87446,26398
24951,87492,143385
24955,87587,7579
24956,87592,101088
24962,87641,99114
24965,87641,122918
24966,87644,99114
24970,87853,27864
24986,87853,62434
24996,87978,92165
24998,87978,128360
25000,87978,144976
25003,87990,68874
25004,88022,53000
25007,88121,4878
25017,88198,99114
25020,88207,128360
25021,88290,2600
25023,88290,52443
25026,88374,7981
25027,88379,134915
25031,88384,134597
25032,88413,47610
25033,88438,4903
25034,88438,7438
25036,88490,4878
25037,88955,711
25038,88955,2315
25039,88955,2600
25041,88955,3264
25044,88955,4878
25047,88955,5612
25048,88955,5617
25050,88955,5680
25051,88955,47610
25052,88955,59709
25053,88964,33288
25056,88964,142000
25057,88973,3019
25058,88973,4878
25059,88995,5617
25061,88995,101088
25064,88995,103275
25065,88995,109399
25069,89059,3263
25070,89059,8949
25073,89059,67734
25075,89209,4878
25081,89344,4878
25084,89344,25771
25085,89344,58490
25086,89369,4878
25097,89516,3489
25099,89516,60948
25101,89596,2064
25102,89599,53000
25104,89753,99114
25107,89753,122918
25111,89756,4878
25112,89822,143385
25117,89882,143385
25123,89894,4878
25127,89949,45517
25128,89952,1243
25129,90126,62434
25130,90138,2315
25131,90138,4878
25132,90183,123655
25135,90244,5451
25136,90304,99114
25139,90347,76753
25141,90347,191799
25143,90347,207830
25144,90347,241704
25145,90347,250942
25146,90347,280992
25147,90370,99114
25148,90466,144976
25154,90508,128360
25158,90659,67734
25173,90786,3489
25174,90801,1248
25176,90801,4878
25177,90801,5693
25178,90801,93838
25181,90801,99114
25183,90801,122918
25184,90801,143385
25190,90801,162344
25191,90834,128360
25192,90934,3108
25195,90950,99114
25202,91097,910
25203,91097,2819
25204,91097,3108
25205,91097,4878
25210,91097,8949
25211,91097,103275
25212,91097,165667
25213,91117,45517
25214,91197,3256
25222,91197,4878
25229,91197,5693
25234,91197,7438
25238,91197,8795
25239,91197,90738
25243,91197,103275
25252,91197,185001
25253,91197,219565
25257,91271,5693
25258,91271,7981
25259,91271,47610
25260,91295,128360
25261,91336,213604
25263,91346,1248
25264,91346,7438
25265,91346,7845
25266,91346,50445
25267,91469,7438
25273,91512,8372
25275,91512,45517
25279,91681,4878
25282,91685,495
25289,91685,5617
25302,91685,53000
25309,91685,59709
25317,91685,99114
25323,91730,1276
25324,91867,27864
25327,92021,2600
25331,92021,207830
25333,92088,2315
25339,92153,90738
25342,92153,143385
25349,92153,170957
25351,92289,1339
25353,92289,4878
25355,92295,910
25357,92296,1248
25360,92296,143385
25364,92346,99114
25371,92380,143385
25377,92437,62434
25382,92450,7438
25384,92450,99114
25388,92450,128360
25391,92488,122918
25395,92584,143385
25401,92626,3264
25403,92626,86922
25405,92626,214678
25407,92639,169218
25409,92639,204542
25410,92679,207830
25411,92902,4878
25416,93211,4878
25420,93211,7438
25423,93277,1339
25433,93277,2336
25442,93277,2600
25447,93277,3489
25449,93277,4878
25462,93277,5617
25470,93277,99530
25475,93277,105597
25478,93277,128360
25479,93301,3256
25482,93332,143385
25484,93381,137563
25487,93506,3263
25488,93564,5617
25497,93564,67734
25507,93564,71264
25513,93564,122918
25525,93564,218537
25534,93588,255337
25535,93609,128360
25538,93609,218537
25539,93617,218537
25540,93624,4878
25559,93705,4467
25561,93707,4878
25563,93707,207830
25566,93738,169218
25568,93841,963
25569,93848,185001
25570,93905,158294
25574,94112,99114
25578,94119,1339
25580,94119,5963
25583,94160,67734
25584,94205,47610
25586,94287,910
25588,94287,2819
25593,94287,4878
25594,94287,26398
25595,94287,128360
25596,94332,62434
25598,94521,4878
25602,94531,5785
25603,94643,99114
25620,94738,59709
25622,94757,1248
25623,94793,2722
25624,94793,8949
25626,94793,47610
25629,94812,144976
25630,94857,1243
25638,94857,5047
25642,94857,62434
25645,94857,99114
25657,94857,122918
25659,94945,4878
25669,94971,4878
25707,94971,8667
25708,94971,93838
25709,94972,77307
25712,95043,5617
25716,95129,5617
25722,95129,25771
25724,95129,99114
25726,95267,5785
25727,95267,47610
25728,95297,128360
25731,95297,207830
25732,95439,68874
25734,95439,99114
25736,95482,53000
25738,95490,143385
25743,95531,128991
25744,95636,7845
25745,95675,218537
25748,95884,4878
25749,96081,1248
25751,96081,4878
25752,96109,2064
25753,96109,128360
25756,96176,7438
25759,96176,7579
25761,96176,7981
25762,96176,77307
25766,96237,910
25767,96237,4878
25768,96237,6433
25769,96237,8949
25770,96241,4467
25774,96246,53000
25776,96246,93838
25778,96246,128360
25782,96246,144976
25784,96286,7438
25785,96292,4878
25794,96382,99114
25800,96382,128360
25801,96396,200132
25814,96411,4878
25815,96465,7438
25816,96559,99114
25824,96559,128360
25827,96685,4878
25828,96685,143385
25831,96694,1339
25832,96694,2553
25834,96694,3927
25836,96694,4878
25842,96694,5451
25849,96694,47610
25857,96694,71264
25868,96694,176943
25872,96712,4878
25874,96760,56333
25876,96819,207830
25878,96906,3264
25879,96930,4878
25897,96930,5617
25899,96930,5785
25901,96930,62434
25902,96930,67734
25904,96930,128360
25906,96930,218537
25910,96932,122918
25912,97067,2315
25913,97067,4878
25916,97077,4878
25917,97077,5617
25919,97077,7438
25923,97077,8949
25924,97077,56333
25927,97077,62434
25928,97077,67734
25932,97077,87636
25937,97077,88746
25942,97077,93838
25947,97077,94266
25950,97077,99114
25954,97077,101088
25956,97077,103982
25958,97077,104604
25959,97119,3264
25960,97187,4878
25961,97523,4878
25968,97523,7438
25972,97523,8372
25974,97537,218537
25977,97973,495
25978,97973,781
25979,97973,1339
25980,97973,2336
25981,97973,3263
25982,97973,4467
25983,97973,5617
25984,97973,8949
25985,97973,55255
25986,97973,58490
25987,97996,62434
25991,98090,5617
26000,98090,62434
26001,98090,77307
26004,98090,77798
26006,98090,99114
26013,98090,128360
26024,98090,143385
26026,98090,185001
26028,98090,277028
26031,98141,2336
26034,98239,4878
26040,98256,8949
26042,98319,4878
26044,98439,3983
26054,98439,4787
26059,98439,33288
26060,98467,93838
26061,98471,218537
26066,98502,45517
26068,98528,2819
26074,98528,26745
26077,98528,86982
26082,98528,143385
26094,98528,160892
26100,98540,3264
26101,98586,4878
26113,98586,5617
26116,98607,3263
26117,98607,128360
26119,98648,7438
26122,98666,2336
26124,98666,47610
26131,98666,286743
26136,98764,7438
26140,98764,7981
26141,98764,45517
26143,98764,62434
26149,98764,143385
26155,98767,170957
26156,98771,4878
26162,98861,99114
26166,98861,128360
26170,98900,77307
26173,98900,166777
26175,98913,4878
26191,98941,45
26192,98941,118
26193,98941,342
26194,98941,475
26195,98941,495
26198,98941,781
26199,98941,910
26201,98941,963
26202,98941,1019
26206,98941,1248
26208,98941,1276
26210,98941,1339
26213,98941,1926
26215,98941,2064
26217,98941,2227
26219,98941,2430
26224,98941,2553
26227,98941,2600
26228,98941,2652
26229,98941,2753
26231,98941,2819
26232,98941,3019
26234,98941,3108
26235,98941,3256
26238,98941,3263
26239,98941,3309
26242,98941,3428
26245,98941,3489
26248,98941,3500
26249,98941,3652
26250,98941,3836
26252,98941,3927
26253,98941,3983
26254,98941,4440
26256,98941,4467
26260,98941,4477
26261,98941,4787
26262,98941,4878
26264,98941,5058
26266,98941,5182
26267,98941,5227
26270,98941,5228
26271,98941,5451
26273,98941,5617
26274,98941,5693
26276,98941,5778
26277,98941,5854
26280,98941,5963
26281,98941,6441
26283,98941,6512
26286,98941,6649
26287,98941,6814
26289,98941,6854
26290,98941,7100
26291,98941,7127
26292,98941,7394
26295,98941,7438
26296,98941,7579
26297,98941,7647
26298,98941,7826
26299,98941,7845
26300,98941,7981
26301,98941,8608
26302,98941,8678
26303,98941,8882
26304,98941,8923
26308,98941,8990
26309,98941,25771
26310,98941,26083
26313,98941,26398
26316,98941,26745
26317,98941,33288
26318,98941,33945
26319,98941,43248
26320,98941,44601
26321,98941,45517
26323,98941,46199
26324,98941,47904
26325,98941,52443
26326,98941,53038
26327,98941,57709
26328,98941,58059
26329,98941,59709
26330,98941,63676
26331,98941,63862
26332,98941,66977
26333,98941,68474
26334,98941,68536
26336,98941,68874
26337,98941,69007
26338,98941,69356
26339,98941,71264
26344,98941,72298
26345,98941,75443
26346,98941,75994
26347,98941,76145
26349,98941,77154
26351,98941,77481
26354,98941,77921
26355,98941,78095
26356,98941,83071
26357,98941,84963
26358,98941,86982
26359,98941,92516
26360,98941,96985
26361,98941,97819
26362,98941,99114
26365,98941,99373
26366,98941,102779
26369,98941,106729
26370,98941,112060
26371,98941,112897
26373,98941,114267
26374,98941,119607
26375,98941,123246
26376,98941,124527
26377,98941,128360
26381,98941,132569
26382,98941,156499
26383,98941,156505
26384,98941,156834
26385,98941,157445
26386,98941,158430
26387,98941,167318
26388,98996,142959
26389,99064,66808
26392,99210,182467
26393,99259,5617
26403,99259,99114
26405,99259,215007
26408,99272,3489
26410,99272,4878
26411,99272,50445
26412,99272,62434
26415,99640,7438
26416,99820,7981
26417,99824,1243
26418,99850,99114
26424,100065,5617
26427,100158,7438
26429,100299,1248
26430,100343,131270
26434,100362,3108
26435,100398,47610
26436,100398,99114
26437,100447,106431
26438,100497,47610
26440,100595,255337
26443,100666,62434
26447,100666,170957
26448,100666,204542
26449,100699,2600
26450,100724,33288
26451,100750,4878
26453,100754,5963
26454,100754,45517
26455,101032,4467
26460,101075,2652
26461,101310,475
26471,101310,1248
26475,101310,1339
26488,101310,25771
26492,101310,99114
26508,101460,1248
26509,101460,2315
26510,101460,4878
26512,101466,2600
26513,101466,3263
26514,101466,92165
26515,101646,93838
26516,101840,1339
26521,101953,3983
26522,102009,93838
26524,102040,45
26526,102040,237
26527,102040,342
26528,102040,853
26534,102040,1243
26535,102040,1339
26536,102040,1914
26537,102040,2064
26542,102040,2336
26545,102040,2819
26553,102040,3019
26556,102040,3256
26557,102040,3983
26558,102040,4467
26560,102040,4903
26566,102040,5617
26570,102040,5785
26571,102040,5817
26573,102040,6998
26575,102040,7066
26576,102040,7438
26579,102040,7647
26580,102040,8949
26588,102040,45517
26589,102040,47610
26590,102040,68347
26591,102040,99114
26621,102040,122918
26622,102089,910
26625,102353,7438
26636,102353,99114
26646,102353,122918
26654,102353,128360
26662,102574,4878
26685,102698,67734
26687,102698,282125
26691,102809,1339
26696,102854,169218
26702,103163,144976
26704,103189,475
26718,103189,47610
26731,103189,77154
26734,103189,177233
26739,103231,3263
26740,103295,8949
26741,103317,99114
26746,103317,128360
26749,103327,99114
26756,103333,1243
26760,103333,58490
26762,103333,122918
26768,103357,8923
26770,103402,7438
26776,103402,99114
26781,103402,122918
26783,103402,128360
26788,103501,128360
26789,103563,47610
26792,103563,198165
26794,103568,3489
26797,103593,165111
26800,103649,7981
26801,103698,3983
26810,103698,158082
26811,103698,193960
26814,103973,4878
26845,104102,5680
26846,104107,52443
26847,104107,250942
26848,104221,1248
26849,104221,3256
26851,104221,5785
26852,104362,910
26853,104362,1248
26854,104362,4440
26857,104362,4878
26858,104362,5693
26859,104432,4878
26860,104432,56333
26861,104618,4878
26864,104632,910
26866,104632,1019
26871,104632,2430
26873,104632,2652
26876,104632,4878
26887,104632,5228
26888,104632,5550
26889,104632,6649
26890,104632,7407
26893,104632,7826
26894,104632,34450
26899,104632,47610
26906,104632,52443
26910,104632,68474
26912,104632,77481
26918,104632,86982
26929,104632,92843
26931,104632,93838
26942,104632,96193
26947,104632,99114
26948,104632,102327
26949,104632,112897
26956,104667,8949
26958,104714,8949
26960,104909,4878
26961,104982,99114
26971,104985,910
26973,104988,62434
26975,104988,67734
26983,105053,122918
26986,105133,2553
26995,105133,5617
26997,105133,144976
27000,105133,182467
27005,105146,7438
27008,105146,67734
27013,105288,4878
27031,105291,201540
27032,105305,99114
27033,105354,45517
27034,105438,4878
27041,105438,53000
27044,105438,99114
27051,105438,128360
27064,105531,64278
27067,105590,45
27068,105590,475
27083,105590,495
27084,105590,781
27085,105590,910
27089,105590,1184
27098,105590,1248
27099,105590,1276
27105,105590,1339
27106,105590,2315
27107,105590,3019
27108,105590,3309
27114,105590,3983
27128,105590,4878
27135,105590,5612
27136,105590,5617
27140,105590,5963
27141,105590,6441
27142,105590,7066
27149,105590,7438
27154,105590,7981
27158,105590,8795
27159,105590,8949
27165,105590,25771
27168,105590,27523
27169,105590,32657
27170,105590,45517
27172,105590,47610
27175,105590,51007
27176,105590,53038
27177,105590,55255
27178,105590,64278
27179,105590,68347
27180,105590,69394
27183,105590,71264
27192,105590,79430
27193,105590,99114
27196,105590,106156
27197,105637,4878
27199,105637,122918
27200,105726,7438
27203,105726,8949
27210,105762,282125
27214,105763,7438
27215,105817,3927
27221,105817,4878
27225,105817,6433
27226,105817,25771
27227,105817,71264
27229,105840,128360
27232,105995,218537
27233,106029,144976
27236,106031,208150
27240,106053,2819
27241,106109,2722
27242,106146,47610
27267,106146,77307
27277,106267,4878
27290,106267,7438
27293,106267,71264
27297,106267,99114
27306,106267,122918
27309,106267,128360
27315,106267,141676
27317,106267,176943
27320,106320,1339
27322,106320,5617
27329,106320,8949
27339,106320,53000
27340,106320,99114
27341,106320,101088
27349,106442,3983
27354,106565,4878
27356,106580,185001
27360,106580,188059
27364,106593,910
27373,106593,1339
27390,106593,99114
27396,106593,122918
27412,106593,128360
27418,106593,204542
27421,106593,207830
27428,106693,4878
27434,106697,4878
27444,106697,85763
27446,106697,99114
27451,106754,4878
27452,106856,910
27453,106921,8667
27455,106956,99114
27458,106963,2600
27463,106975,1248
27464,106975,3256
27465,106975,5785
27466,107091,128360
27468,107095,143385
27472,107158,5617
27474,107323,47610
27478,107403,67734
27480,107476,910
27483,107525,7981
27484,107525,73776
27492,107525,99114
27493,107580,3264
27494,107684,71264
27496,107695,7438
27497,107720,77307
27501,107783,218537
27502,107817,910
27507,107817,1248
27508,107817,1276
27511,107817,1339
27514,107817,3836
27515,107817,4467
27516,107817,6441
27518,107846,2600
27523,107846,4878
27532,107846,47610
27535,107846,53000
27537,107851,128360
27538,107858,47610
27539,107858,99530
27541,107980,4878
27544,108102,93838
27549,108102,99114
27556,108153,122918
27560,108213,122918
27562,108213,128360
27581,108249,218537
27582,108323,1248
27588,108323,4878
27600,108323,7438
27607,108329,282125
27608,108351,5617
27615,108351,7438
27618,108351,99114
27619,108351,101088
27620,108387,64278
27623,108412,3489
27625,108412,4903
27626,108412,5785
27627,108412,6880
27628,108412,47063
27630,108412,92696
27633,108412,106540
27634,108412,139355
27635,108412,174719
27637,108412,180441
27638,108412,200630
27639,108412,203743
27641,108412,204542
27643,108412,217481
27644,108412,218537
27645,108412,224795
27647,108412,275451
27649,108412,285541
27650,108412,286055
27651,108412,286107
27652,108563,910
27653,108563,963
27654,108563,1019
27655,108563,7845
27656,108563,60948
27657,108563,185557
27658,108578,1248
27659,108578,3256
27661,108578,5785
27662,108584,4878
27668,108736,99114
27672,108809,8949
27675,108981,99114
27682,109025,1184
27683,109025,3264
27684,109138,99114
27687,109302,47610
27688,109393,77307
27690,109423,2315
27691,109423,4878
27694,109423,218537
27698,109504,4878
27706,109504,69069
27709,109527,2600
27710,109527,4878
27711,109527,6880
27713,109527,47610
27714,109527,53000
27716,109527,62434
27717,109527,67734
27718,109606,3264
27719,109674,910
27720,109674,50445
27721,109724,7438
27723,109730,2336
27724,109730,4878
27729,109730,8667
27733,109730,47610
27735,109730,50804
27736,109831,2227
27740,109893,3256
27744,109992,118466
27747,110006,99114
27748,110090,8949
27749,110090,47610
27751,110090,69394
27756,110090,99114
27758,110090,101088
27764,110090,185001
27765,110104,7438
27772,110104,99114
27787,110149,1339
27788,110149,286243
27791,110209,1248
27793,110209,77307
27798,110219,5693
27801,110439,47610
27804,110450,1243
27805,110495,2819
27810,110562,55255
27812,110598,1248
27813,110598,2315
27814,110598,4878
27817,110598,7438
27818,110619,99114
27819,110752,4878
27824,110797,45517
27825,110810,53000
27826,111073,143385
27829,111091,910
27830,111091,86420
27835,111109,7438
27840,111109,99114
27842,111164,4878
27843,111202,47610
27844,111264,99114
27847,111366,8923
27848,111399,5693
27849,111399,47610
27850,111666,495
27851,111666,5617
27852,111666,43260
27855,111685,4878
27858,111685,8949
27861,111685,88022
27867,111693,3256
27868,111771,68347
27869,111801,3983
27877,111801,56333
27878,111801,101088
27882,111838,3263
27884,111838,5458
27885,111842,143385
27890,111845,66808
27892,111890,218537
27893,111954,4878
27902,111954,25771
27911,111954,62434
27912,111954,93838
27917,111954,99114
27921,112010,7981
27922,112010,34450
27926,112010,111358
27927,112054,6433
27928,112055,7981
27929,112130,4878
27930,112130,5693
27931,112133,93838
27935,112175,2336
27936,112175,47610
27937,112206,45
27948,112206,388
27949,112206,1511
27953,112206,1735
27954,112206,3489
27959,112206,41126
27966,112206,49951
27971,112206,51007
27977,112206,62434
27978,112206,98985
27981,112206,109027
27986,112206,157859
27994,112206,215627
27996,112206,277028
28005,112531,4878
28024,112531,122918
28034,112602,128360
28069,112653,94266
28070,112765,191799
28074,112805,122918
28078,112805,191799
28081,112930,4878
28099,113006,99114
28101,113031,93838
28102,113118,4878
28107,113320,122918
28109,113353,2600
28110,113353,218537
28111,113480,5617
28120,113480,77307
28128,113480,99114
28140,113480,218537
28145,113635,6880
28146,113661,4878
28147,113689,93838
28149,113741,101088
28151,113746,128360
28153,113776,7438
28154,113821,4878
28173,113917,71264
28174,113917,99114
28175,113989,475
28177,114124,5693
28179,114198,7438
28181,114198,99114
28183,114198,128360
28187,114216,4878
28196,114317,3263
28197,114398,8949
28203,114398,143385
28204,114400,4878
28206,114536,2600
28217,114536,4878
28218,114536,7981
28220,114536,128360
28225,114536,207830
28230,114536,218537
28241,114637,2722
28242,114637,4878
28243,114637,5287
28244,114637,67734
28245,114647,193960
28247,114793,93838
28250,114879,99114
28253,114894,2819
28254,114940,4878
28263,114966,192827
28267,115200,4878
28268,115200,5693
28269,115272,99114
28272,115635,5785
28273,115707,99114
28281,115707,101088
28286,115718,1243
28287,115718,7438
28289,115748,495
28290,115748,5617
28293,115748,67734
28294,115748,71264
28295,115748,75813
28296,115748,143369
28297,115748,180347
28298,115748,185001
28299,115748,190959
28300,115748,191799
28302,115755,177451
28303,115875,910
28304,115875,1248
28306,115875,1276
28307,115875,8949
28308,116006,53000
28309,116077,4878
28315,116204,4878
28317,116251,4878
28320,116251,67734
28321,116319,1276
28323,116385,62434
28324,116385,186369
28325,116393,47610
28328,116424,7438
28329,116443,218537
28332,116579,2336
28333,116579,3489
28334,116579,7438
28339,116579,53000
28342,116664,2600
28343,116664,93838
28344,116664,101088
28346,116752,77307
28348,116879,255337
28352,116948,77307
28355,116967,4878
28356,117054,128360
28363,117151,1339
28364,117151,3256
28365,117151,3489
28366,117151,7438
28368,117151,8915
28369,117151,99114
28370,117151,99636
28371,117151,143237
28372,117151,150696
28373,117160,77307
28386,117232,4467
28393,117232,99114
28407,117290,53000
28409,117310,2336
28411,117378,5617
28414,117402,4878
28415,117446,5693
28416,117446,114392
28417,117447,53000
28419,117459,781
28421,117459,5693
28422,117621,1248
28423,117621,8949
28424,117621,40738
28426,117621,41126
28427,117621,45517
28429,117621,72298
28430,117621,99114
28432,117621,137303
28434,117621,139845
28435,117621,143385
28438,117621,198241
28439,117621,211826
28440,117621,221142
28441,117832,475
28443,117832,1339
28449,117832,2819
28453,117832,3983
28460,117832,47610
28463,117832,99114
28464,117832,122918
28472,117832,128360
28475,117832,141844
28477,117845,2315
28485,117845,2553
28487,117845,2722
28491,117845,3652
28503,117845,4878
28520,117845,5617
28531,117845,6433
28534,117845,7438
28543,117845,43248
28544,117845,76130
28546,117845,77798
28552,117845,99114
28558,117845,119699
28562,117845,126591
28571,117845,133279
28576,117882,342
28592,117882,2336
28593,117882,4878
28610,117882,5617
28619,117882,7438
28623,117882,25771
28635,117882,58490
28638,117882,68874
28649,117882,79226
28650,117882,122918
28662,117882,128360
28668,117889,8372
28669,117889,45517
28672,117889,71264
28676,117889,99114
28679,117901,1450
28680,117993,218537
28681,118075,5617
28682,118075,47610
28687,118261,4878
28694,118287,4878
28696,118349,342
28697,118349,4467
28699,118349,4878
28709,118349,64278
28713,118349,77307
28715,118361,7438
28721,118495,5785
28722,118559,7438
28724,118559,47610
28729,118718,2600
28731,118718,2722
