userId,movieId,rating
120928,143385,4.5
120930,1019,5.0
120930,3263,4.5
120933,193960,4.5
120935,2064,5.0
120937,7438,4.5
120937,99114,4.5
120940,1243,5.0
120941,99114,4.5
120944,342,4.5
120944,910,4.5
120951,4878,5.0
120951,7438,4.5
120951,122918,4.5
120955,1243,5.0
120955,2064,5.0
120955,7438,5.0
120957,7438,5.0
120957,99114,5.0
120961,910,5.0
120962,143385,5.0
120966,7438,4.5
120966,7981,5.0
120966,99114,4.5
120968,4878,4.5
120968,7438,5.0
120970,4903,4.5
120976,7438,4.5
120976,71264,5.0
120976,218537,4.5
120976,248842,4.5
120980,4878,5.0
120980,99114,4.5
120984,1914,5.0
120985,475,5.0
120985,4878,5.0
120985,7981,4.5
120991,2753,5.0
120995,342,4.5
120996,1276,5.0
120998,1243,5.0
120999,7438,5.0
120999,99114,5.0
121004,99530,4.5
121008,342,4.5
121008,2553,5.0
121008,2819,5.0
121017,910,5.0
121017,1276,5.0
121018,72167,4.5
121019,4878,5.0
121019,5785,4.5
121020,910,5.0
121020,7438,4.5
121023,910,4.5
121023,7438,5.0
121026,147775,4.5
121033,1243,5.0
121033,4467,4.5
121033,4878,4.5
121035,1276,5.0
121037,53000,5.0
121038,47610,5.0
121043,2722,4.5
121043,4878,5.0
121043,6880,4.5
121043,7438,4.5
121043,33819,4.5
121043,67734,4.5
121043,99114,4.5
121043,128360,4.5
121043,211952,4.5
121045,4878,5.0
121046,122918,5.0
121047,7438,4.5
121047,99114,5.0
121049,3256,4.5
121052,7438,4.5
121056,1248,5.0
121061,122918,5.0
121063,99114,4.5
121064,99114,4.5
121065,99114,4.5
121071,7438,4.5
121071,99114,4.5
121071,128360,4.5
121074,4878,4.5
121074,7438,5.0
121075,4878,4.5
121078,4878,4.5
121089,342,5.0
121089,1276,5.0
121089,2336,5.0
121089,3108,5.0
121094,99114,4.5
121094,122918,4.5
121094,218537,4.5
121097,1276,4.5
121097,4878,4.5
121097,5785,4.5
121097,7438,4.5
121111,1243,4.5
121111,4878,5.0
121113,342,5.0
121113,2336,5.0
121117,45517,5.0
121117,93838,5.0
121117,143385,4.5
121119,1339,5.0
121119,4878,5.0
121120,4878,5.0
121120,7438,5.0
121125,4878,4.5
121130,7438,5.0
121131,4467,4.5
121135,4878,4.5
121135,67734,4.5
121135,99114,5.0
121138,7438,4.5
121139,72167,4.5
121144,2722,4.5
121146,3489,4.5
121146,99114,4.5
121149,4878,4.5
121155,218537,5.0
121162,4878,5.0
121166,1243,5.0
121166,1276,5.0
121166,3019,5.0
121170,342,4.5
121170,1243,4.5
121172,4878,5.0
121172,53000,4.5
121177,122918,5.0
121182,67734,4.5
121182,99114,5.0
121186,853,5.0
121186,910,5.0
121186,1243,5.0
121186,1248,5.0
121186,1276,5.0
121186,2064,5.0
121186,3836,5.0
121190,2064,4.5
121190,4878,4.5
121190,7438,5.0
121193,4878,4.5
121195,3256,4.5
121199,1339,5.0
121204,2064,4.5
121206,910,5.0
121214,3108,4.5
121215,1276,5.0
121217,93838,5.0
121227,1276,4.5
121234,4878,5.0
121235,1243,5.0
121235,1248,5.0
121237,1276,5.0
121241,4878,5.0
121242,4878,4.5
121242,7438,5.0
121246,144976,4.5
121249,47610,4.5
121253,45517,5.0
121253,170957,5.0
121255,3108,5.0
121256,122918,5.0
121257,1248,5.0
121258,7981,5.0
121260,910,4.5
121260,3108,4.5
121262,342,4.5
121262,3983,5.0
121264,4878,5.0
121264,7438,5.0
121264,47610,5.0
121265,7438,5.0
121267,45,5.0
121267,342,5.0
121267,475,5.0
121267,910,5.0
121267,1243,5.0
121267,2064,5.0
121272,4878,4.5
121272,4903,4.5
121273,99114,5.0
121273,122918,4.5
121273,128360,4.5
121277,8949,5.0
121277,25771,4.5
121280,3256,5.0
121280,45517,5.0
121280,47610,5.0
121287,122918,5.0
121293,1276,5.0
121294,910,5.0
121294,1248,5.0
121294,25771,4.5
121294,68874,4.5
121294,129816,4.5
121298,475,5.0
121299,4878,4.5
121299,99114,4.5
121303,3983,5.0
121304,4878,5.0
121308,2336,5.0
121312,1243,5.0
121312,4878,5.0
121312,5617,4.5
121312,7438,5.0
121312,99114,5.0
121312,128360,4.5
121314,3108,4.5
121314,4878,4.5
121316,7438,4.5
121320,2336,4.5
121320,7579,4.5
121326,99114,5.0
121326,128360,5.0
121328,4903,5.0
121335,4878,5.0
121338,4467,5.0
121340,4878,4.5
121343,1243,5.0
121348,7438,5.0
121348,62434,5.0
121349,7438,5.0
121349,99114,4.5
121350,4878,5.0
121350,7438,4.5
121350,99114,4.5
121350,122918,5.0
121350,128360,5.0
121356,7438,4.5
121356,45517,4.5
121356,47610,5.0
121356,71264,4.5
121359,128360,4.5
121360,7438,5.0
121360,7981,5.0
121360,99114,4.5
121361,910,5.0
121363,143385,4.5
121366,3836,4.5
121366,128360,4.5
121368,99114,4.5
121376,1276,5.0
121376,71264,4.5
121381,342,5.0
121381,7438,5.0
121383,910,4.5
121383,2600,4.5
121383,3309,4.5
121383,7438,5.0
121383,33019,4.5
121383,128360,4.5
121384,45,5.0
121384,342,5.0
121385,910,4.5
121386,47610,5.0
121388,4878,4.5
121405,475,5.0
121405,99114,4.5
121409,8372,5.0
121413,7438,4.5
121414,7438,5.0
121414,128360,5.0
121414,218537,5.0
121415,1276,5.0
121418,475,4.5
121418,495,4.5
121418,910,5.0
121418,1248,5.0
121418,1276,5.0
121418,2064,4.5
121418,2227,5.0
121418,3309,5.0
121418,4878,4.5
121418,6433,5.0
121418,7066,4.5
121418,8608,4.5
121418,25771,5.0
121418,32657,5.0
121418,33288,4.5
121418,63676,4.5
121418,77307,5.0
121425,8949,5.0
121428,2064,5.0
121428,99114,4.5
121432,5785,4.5
121435,7438,4.5
121435,47610,4.5
121436,271,5.0
121442,1339,4.5
121442,5785,5.0
121444,1184,5.0
121445,7438,5.0
121447,1450,5.0
121447,68347,5.0
121447,85763,5.0
121447,99114,5.0
121447,128360,5.0
121447,143385,5.0
121447,144976,5.0
121455,3927,5.0
121458,3256,4.5
121458,7438,4.5
121459,2600,4.5
121459,4878,4.5
121466,45517,4.5
121471,4878,5.0
121475,7438,4.5
121476,1248,5.0
121479,8949,4.5
121483,910,5.0
121484,3108,4.5
121484,4467,5.0
121484,218537,4.5
121486,5617,5.0
121486,7438,4.5
121488,342,5.0
121488,1243,5.0
121489,4878,5.0
121494,2336,5.0
121494,8667,4.5
121497,7438,5.0
121498,27523,5.0
121498,71264,4.5
121499,2336,4.5
121499,47610,4.5
121500,1276,4.5
121500,7438,5.0
121501,2600,5.0
121504,910,4.5
121504,99114,5.0
121505,7438,4.5
121506,8949,5.0
121507,47610,5.0
121509,1914,4.5
121511,99114,4.5
121512,910,5.0
121515,342,4.5
121517,271,4.5
121517,7438,4.5
121523,7438,4.5
121527,45,4.5
121527,2064,4.5
121527,3983,4.5
121527,7438,4.5
121529,68874,5.0
121530,7438,4.5
121530,99114,4.5
121530,128360,5.0
121532,7438,4.5
121532,122918,4.5
121534,1019,5.0
121534,3489,5.0
121534,45517,4.5
121534,47610,5.0
121534,71264,4.5
121534,187295,5.0
121537,910,5.0
121537,1019,5.0
121541,1248,5.0
121544,8949,4.5
121544,99114,4.5
121544,143385,5.0
121546,45,5.0
121546,4878,5.0
121546,5617,5.0
121546,6880,5.0
121546,8949,5.0
121546,99114,5.0
121549,1276,5.0
121550,91266,5.0
121551,1276,5.0
121553,1019,4.5
121553,7438,4.5
121553,99114,5.0
121558,1248,4.5
121558,3983,4.5
121559,8949,4.5
121563,128360,4.5
121564,1248,5.0
121564,7438,5.0
121568,4878,4.5
121568,7438,5.0
121568,99114,5.0
121569,910,4.5
121572,4878,4.5
121580,4878,4.5
121583,4878,5.0
121583,99114,4.5
121590,99114,4.5
121591,237,5.0
121593,1276,5.0
121593,2064,5.0
121598,4903,5.0
121598,5617,5.0
121599,7438,4.5
121600,1276,5.0
121600,4878,5.0
121600,68347,5.0
121605,4878,4.5
121607,99114,4.5
121608,2064,5.0
121610,7438,5.0
121610,7647,5.0
121611,711,5.0
121613,77307,4.5
121616,128360,4.5
121617,2336,4.5
121620,45517,5.0
121622,7438,4.5
121628,475,5.0
121628,495,5.0
121628,1248,4.5
121628,1339,5.0
121628,2064,4.5
121628,2819,5.0
121628,3108,4.5
121628,4878,5.0
121628,5058,4.5
121628,32657,5.0
121628,33019,5.0
121628,47610,4.5
121628,63676,4.5
121628,68347,4.5
121629,71264,4.5
121630,237,5.0
121633,45517,5.0
121633,71264,5.0
121643,2064,5.0
121650,4878,5.0
121651,7438,4.5
121659,4878,5.0
121659,5617,4.5
121660,4878,5.0
121662,122918,5.0
121664,4878,4.5
121671,475,4.5
121671,495,5.0
121671,5617,5.0
121671,5693,5.0
121671,5785,4.5
121673,1339,4.5
121674,53000,4.5
121675,99114,5.0
121675,128360,5.0
121676,6433,5.0
121676,7438,5.0
121676,7981,4.5
121678,2336,4.5
121678,4878,4.5
121684,1735,5.0
121689,2064,5.0
121692,342,5.0
121693,237,5.0
121694,7438,4.5
121694,34435,4.5
121696,122918,4.5
121697,342,4.5
121702,122918,4.5
121704,388,5.0
121704,2064,5.0
121704,2336,5.0
121706,3019,5.0
121708,7438,5.0
121711,475,5.0
121718,47610,4.5
121718,58490,5.0
121721,4878,5.0
121721,5617,4.5
121721,7438,4.5
121721,47610,5.0
121726,8949,5.0
121727,475,4.5
121727,910,4.5
121727,1276,4.5
121727,2336,5.0
121729,7438,4.5
121729,122918,4.5
121732,7981,5.0
121735,910,5.0
121736,475,5.0
121736,2336,5.0
121745,7438,5.0
121745,8949,5.0
121748,3489,4.5
121754,475,5.0
121754,2336,5.0
121759,1339,5.0
121760,45517,5.0
121761,475,5.0
121763,7438,5.0
121763,128360,4.5
121770,4878,5.0
121777,475,5.0
121777,910,5.0
121777,1248,5.0
121779,475,5.0
121781,7438,5.0
121781,99114,5.0
121783,128360,4.5
121785,5617,5.0
121785,7438,5.0
121785,45517,4.5
121785,62434,4.5
121785,143385,4.5
121787,45,5.0
121788,93838,4.5
121788,99530,4.5
121792,7438,5.0
121792,122918,5.0
121798,1339,5.0
121798,2600,5.0
121798,2722,4.5
121798,4878,5.0
121798,53000,5.0
121799,1339,5.0
121803,7438,4.5
121808,122918,4.5
121809,1243,5.0
121810,4467,5.0
121814,122918,5.0
121820,7438,4.5
121821,910,5.0
121822,2064,5.0
121822,4878,4.5
121822,7438,5.0
121822,45517,4.5
121823,99114,4.5
121823,128360,4.5
121824,47610,5.0
121824,99114,4.5
121826,99114,5.0
121827,1339,5.0
121830,1276,5.0
121830,2064,5.0
121833,7438,4.5
121835,1339,5.0
121835,3108,5.0
121835,4467,5.0
121835,7438,5.0
121839,7438,5.0
121842,99114,5.0
121842,122918,4.5
121844,7438,5.0
121844,7981,4.5
121845,342,4.5
121845,7438,5.0
121845,143385,4.5
121851,1019,5.0
121851,3019,5.0
121854,4878,4.5
121855,7438,4.5
121855,47610,4.5
121857,3489,4.5
121860,99114,4.5
121860,128360,4.5
121861,4878,5.0
121867,3019,4.5
121867,7438,4.5
121867,99114,4.5
121868,7438,4.5
121869,7438,4.5
121875,7438,4.5
121879,3108,5.0
121881,3256,4.5
121882,3489,5.0
121882,47610,5.0
121882,71264,5.0
121883,910,5.0
121883,2336,4.5
121883,7826,4.5
121888,1339,5.0
121889,3256,4.5
121889,7438,4.5
121889,45517,5.0
121892,1276,5.0
121896,4878,4.5
121896,7438,4.5
121896,99114,5.0
121897,3019,5.0
121898,4903,4.5
121898,8949,4.5
121902,1243,4.5
121902,4878,4.5
121902,5617,4.5
121902,7438,4.5
121903,45517,5.0
121905,103,5.0
121907,99114,4.5
121911,122918,4.5
121913,4878,4.5
121914,910,5.0
121915,7438,5.0
121915,143385,4.5
121930,45517,4.5
121931,45,5.0
121931,342,4.5
121931,910,5.0
121931,2064,5.0
121931,2336,5.0
121931,8667,4.5
121931,8949,4.5
121933,1276,4.5
121934,2064,5.0
121934,3108,5.0
121937,3108,4.5
121938,193960,5.0
121940,67734,4.5
121948,342,5.0
121949,4878,5.0
121949,8949,4.5
121949,67734,4.5
121953,34435,5.0
121963,4878,5.0
121963,5047,4.5
121963,47610,4.5
121963,93838,4.5
121963,99114,4.5
121963,128360,4.5
121964,4878,5.0
121965,4878,5.0
121965,7438,5.0
121965,99114,5.0
121965,128360,5.0
121967,711,5.0
121970,4878,5.0
121972,3256,5.0
121974,1339,5.0
121975,4878,5.0
121976,7438,4.5
121978,7438,5.0
121980,99114,5.0
121984,4878,4.5
121984,45517,4.5
121984,47610,5.0
121984,50804,4.5
121988,5617,4.5
121988,7438,4.5
121989,1248,5.0
121989,4878,5.0
121989,53000,5.0
121990,99114,4.5
121991,2064,5.0
121991,7438,4.5
121991,8949,5.0
121994,7438,4.5
121994,99114,4.5
121996,45,5.0
121996,2819,5.0
121997,4878,5.0
121997,58490,4.5
121997,67734,5.0
121997,99114,4.5
121999,122918,4.5
122001,99114,5.0
122006,45,5.0
122007,8949,5.0
122008,1276,5.0
122008,2064,5.0
122008,3108,5.0
122008,3836,5.0
122008,7438,4.5
122010,910,5.0
122010,1248,5.0
122010,1276,5.0
122012,99114,4.5
122014,218537,4.5
122015,4878,5.0
122016,1248,5.0
122017,4903,5.0
122022,4878,4.5
122027,7438,4.5
122027,47610,5.0
122027,99114,5.0
122034,1243,4.5
122034,4467,5.0
122034,4878,5.0
122035,99114,5.0
122039,62434,4.5
122042,475,5.0
122048,2600,4.5
122048,4878,4.5
122052,7438,5.0
122052,47610,5.0
122054,910,5.0
122055,4878,4.5
122061,342,4.5
122061,4878,5.0
122061,71264,4.5
122062,99114,5.0
122066,910,5.0
122066,1248,4.5
122066,3983,5.0
122067,342,4.5
122068,4878,4.5
122069,342,5.0
122070,99114,5.0
122078,122918,5.0
122083,99114,4.5
122089,7438,4.5
122093,4878,5.0
122096,5617,4.5
122096,7438,5.0
122096,45517,5.0
122096,47610,5.0
122096,99114,4.5
122096,122918,5.0
122102,118,5.0
122103,7438,4.5
122103,47610,4.5
122111,7438,5.0
122111,128360,5.0
122115,47610,4.5
122117,4878,5.0
122122,99114,4.5
122125,99114,5.0
122127,7438,4.5
122127,99114,4.5
122128,47610,5.0
122128,99114,5.0
122128,143385,5.0
122132,47610,5.0
122132,128360,4.5
122136,3019,5.0
122137,2336,4.5
122137,3256,4.5
122148,2819,4.5
122148,5617,4.5
122148,8949,4.5
122149,910,4.5
122149,7438,5.0
122151,4878,5.0
122151,7438,5.0
122151,7981,4.5
122151,47610,5.0
122156,910,5.0
122156,1019,5.0
122160,47610,5.0
122160,53000,5.0
122165,910,5.0
122165,2064,5.0
122170,7438,5.0
122171,99114,5.0
122176,2336,4.5
122177,4878,4.5
122177,8915,4.5
122177,33819,4.5
122185,99114,5.0
122188,2064,5.0
122195,1243,5.0
122195,2819,4.5
122196,4878,5.0
122196,99114,4.5
122198,2336,5.0
122202,1019,5.0
122208,1276,5.0
122208,2064,5.0
122209,1276,5.0
122212,53000,5.0
122213,1276,5.0
122215,99114,5.0
122215,143385,4.5
122217,218537,4.5
122219,2722,5.0
122223,7438,5.0
122226,7579,4.5
122230,7438,4.5
122231,4878,4.5
122232,1248,5.0
122232,2064,5.0
122232,3019,5.0
122232,3108,5.0
122235,128360,4.5
122244,2600,4.5
122244,4878,5.0
122244,7438,5.0
122244,47610,4.5
122244,90738,4.5
122244,99114,5.0
122250,7438,4.5
122250,99114,5.0
122253,7438,5.0
122253,99114,5.0
122254,4878,4.5
122258,3108,5.0
122263,910,5.0
122267,47610,4.5
122274,4878,4.5
122278,2064,5.0
122278,2600,5.0
122278,3263,4.5
122278,4903,5.0
122278,8949,4.5
122278,25771,5.0
122281,7438,4.5
122281,53000,4.5
122284,2336,5.0
122285,7438,5.0
122291,910,5.0
122293,2064,5.0
122299,3489,5.0
122299,4878,4.5
122299,7438,5.0
122299,47610,5.0
122300,910,5.0
122300,1019,5.0
122301,342,5.0
122306,1276,5.0
122306,8949,4.5
122307,1184,4.5
122310,93838,4.5
122310,99114,4.5
122314,4878,5.0
122314,7438,4.5
122317,237,5.0
122317,342,5.0
122318,4878,5.0
122318,99114,4.5
122322,4878,5.0
122322,7438,4.5
122322,47610,5.0
122322,99114,4.5
122325,128360,4.5
122334,910,5.0
122334,1019,5.0
122334,1248,5.0
122334,1276,5.0
122334,1339,5.0
122334,2064,5.0
122334,2553,5.0
122334,2819,5.0
122337,7438,5.0
122342,7438,5.0
122344,7981,4.5
122348,4878,5.0
122348,5617,5.0
122348,47610,4.5
122348,93838,4.5
122348,99114,4.5
122348,101088,5.0
122348,122918,5.0
122356,4878,5.0
122356,7438,4.5
122361,93838,4.5
122362,1276,4.5
122362,8949,4.5
122364,3489,5.0
122366,5785,4.5
122366,71264,4.5
122366,170957,5.0
122371,72167,5.0
122371,99114,5.0
122371,122918,5.0
122371,128360,5.0
122372,2064,4.5
122374,4440,5.0
122378,1276,5.0
122378,8949,5.0
122381,1339,5.0
122386,1248,4.5
122388,342,5.0
122388,3489,5.0
122390,910,5.0
122391,71264,4.5
122394,2336,5.0
122396,388,5.0
122396,1276,5.0
122396,2064,5.0
122399,475,5.0
122399,1276,5.0
122402,99114,4.5
122404,4878,5.0
122404,45517,4.5
122411,1339,4.5
122411,2227,4.5
122411,3652,4.5
122411,5778,4.5
122411,6433,5.0
122411,8608,4.5
122411,25771,4.5
122411,47904,4.5
122411,68874,5.0
122411,84779,4.5
122423,2064,5.0
122425,99114,4.5
122425,128360,4.5
122432,53000,5.0
122433,910,5.0
122433,7438,4.5
122433,47610,4.5
122433,99114,5.0
122433,122918,5.0
122442,2336,5.0
122446,2064,5.0
122452,7438,5.0
122453,3263,4.5
122455,4878,5.0
122455,47610,5.0
122456,5617,4.5
122462,122918,5.0
122464,7438,4.5
122467,7438,4.5
122471,45517,5.0
122471,62434,4.5
122471,212847,5.0
122474,4878,4.5
122478,99114,5.0
122479,122918,5.0
122481,99114,4.5
122484,342,4.5
122485,8949,5.0
122487,47610,5.0
122488,4878,4.5
122489,99114,4.5
122495,4878,5.0
122496,2722,5.0
122496,3108,4.5
122496,4467,4.5
122496,7438,5.0
122497,4878,5.0
122500,7438,5.0
122501,143385,5.0
122503,1276,5.0
122503,2064,5.0
122504,7438,5.0
122507,3983,5.0
122507,4878,5.0
122507,5617,4.5
122507,8949,4.5
122508,2064,4.5
122508,3019,4.5
122508,5617,4.5
122510,4878,5.0
122510,7438,5.0
122510,99114,5.0
122511,122918,5.0
122512,3256,4.5
122512,7438,4.5
122514,3489,4.5
122516,3256,5.0
122516,7438,5.0
122521,7438,5.0
122521,128360,5.0
122523,47610,5.0
122524,7438,4.5
122526,910,5.0
122529,910,5.0
122531,5963,5.0
122531,8949,5.0
122531,56333,5.0
122532,4878,4.5
122532,7438,4.5
122532,7981,4.5
122532,64278,4.5
122532,77307,4.5
122533,2600,4.5
122536,4878,4.5
122536,7438,5.0
122543,2722,5.0
122550,99114,4.5
122554,2064,5.0
122554,2336,5.0
122560,4878,4.5
122560,7438,5.0
122560,99114,5.0
122563,7438,5.0
122564,910,5.0
122564,1243,5.0
122569,45517,5.0
122571,7438,4.5
122574,122918,4.5
122576,5693,4.5
122577,910,4.5
122577,1276,4.5
122580,1339,5.0
122586,99114,5.0
122590,33288,4.5
122590,68874,5.0
122592,99114,4.5
122595,7438,5.0
122597,26083,5.0
122597,68347,4.5
122597,128360,5.0
122599,910,5.0
122599,1019,5.0
122601,143385,4.5
122603,1243,5.0
122605,62434,4.5
122613,45,5.0
122614,45,5.0
122614,781,4.5
122614,1243,5.0
122614,2819,5.0
122614,3983,5.0
122614,7438,5.0
122618,910,4.5
122618,2600,4.5
122618,4878,4.5
122618,7438,4.5
122618,7981,5.0
122618,47610,4.5
122618,58059,4.5
122618,99114,5.0
122618,128360,5.0
122622,910,5.0
122623,2315,4.5
122627,1914,5.0
122628,45517,5.0
122628,122918,5.0
122628,128360,5.0
122629,4878,5.0
122629,99114,5.0
122636,910,5.0
122636,1276,5.0
122638,99114,4.5
122645,45517,5.0
122646,218537,4.5
122657,1339,5.0
122657,4878,5.0
122659,3836,5.0
122660,7438,4.5
122660,218537,5.0
122661,910,4.5
122661,3309,4.5
122661,45517,5.0
122661,47610,4.5
122661,99114,4.5
122663,7438,4.5
122663,47610,5.0
122663,71264,4.5
122663,90738,4.5
122663,93838,5.0
122663,99114,5.0
122663,122918,5.0
122663,128360,5.0
122663,143385,4.5
122665,1276,5.0
122665,3019,5.0
122674,4878,4.5
122676,1276,5.0
122681,1914,5.0
122681,3108,5.0
122684,237,5.0
122684,475,5.0
122695,3489,4.5
122695,5785,5.0
122696,4878,4.5
122696,68347,4.5
122696,77307,4.5
122697,3256,5.0
122701,128360,4.5
122704,342,5.0
122704,910,5.0
122704,2819,5.0
122704,4903,4.5
122705,99114,4.5
122706,33019,4.5
122706,47610,5.0
122706,122918,5.0
122712,2064,5.0
122714,4878,5.0
122718,7438,4.5
122718,47610,5.0
122718,99114,4.5
122718,128360,5.0
122719,1339,4.5
122719,128360,4.5
122723,910,5.0
122723,1248,5.0
122723,2430,5.0
122723,3019,5.0
122723,3836,5.0
122727,99114,4.5
122730,7981,5.0
122730,72167,5.0
122731,7438,4.5
122744,4878,4.5
122744,7438,4.5
122744,25771,4.5
122744,99114,5.0
122745,2819,4.5
122745,7981,5.0
122745,93838,4.5
122745,99114,4.5
122746,1339,5.0
122749,7438,5.0
122752,1339,5.0
122758,4878,4.5
122762,4878,4.5
122762,7438,5.0
122769,1248,5.0
122773,45517,4.5
122773,99114,5.0
122774,1248,5.0
122778,7438,5.0
122779,7438,5.0
122781,910,5.0
122781,77307,4.5
122782,2336,5.0
122784,1019,5.0
122790,4878,5.0
122790,5617,4.5
122790,7438,4.5
122790,88022,4.5
122790,99114,4.5
122791,7438,5.0
122793,99114,5.0
122804,7981,5.0
122805,45,5.0
122805,1339,5.0
122805,1735,5.0
122806,7438,5.0
122806,99114,5.0
122812,128360,4.5
122827,77307,4.5
122828,143385,5.0
122831,99114,4.5
122833,1019,5.0
122833,7438,5.0
122835,1243,5.0
122835,2336,4.5
122835,4878,4.5
122835,7438,4.5
122835,7647,5.0
122836,3983,5.0
122839,1339,5.0
122840,99114,4.5
122853,1019,5.0
122853,3489,5.0
122853,8372,5.0
122853,45517,5.0
122853,52730,5.0
122853,71264,5.0
122853,141676,4.5
122855,910,5.0
122856,1339,4.5
122856,7438,4.5
122860,143385,4.5
122872,45,4.5
122872,7438,5.0
122873,1243,4.5
122874,1276,5.0
122876,4878,4.5
122876,7438,5.0
122877,3489,4.5
122877,45517,5.0
122877,122918,4.5
122877,170957,4.5
122887,3256,4.5
122887,99114,5.0
122889,3108,4.5
122890,143385,4.5
122899,7438,5.0
122901,122918,4.5
122902,4878,5.0
122902,7438,4.5
122908,4878,5.0
122909,1019,5.0
122911,8949,4.5
122917,1243,5.0
122917,1914,5.0
122919,475,5.0
122920,342,5.0
122920,2336,5.0
122920,3983,4.5
122920,5617,4.5
122921,122918,5.0
122922,4878,5.0
122924,4878,4.5
122924,7438,4.5
122928,7438,4.5
122928,99114,4.5
122933,4878,4.5
122933,7438,4.5
122937,1276,5.0
122939,3983,5.0
122941,2336,5.0
122941,3264,5.0
122946,7438,5.0
122946,47610,5.0
122947,4878,5.0
122947,128360,4.5
122948,910,5.0
122949,475,5.0
122949,1243,5.0
122951,4878,4.5
122951,99114,5.0
122951,128360,5.0
122956,3019,4.5
122957,7438,4.5
122957,53000,4.5
122957,99114,4.5
122958,342,5.0
122968,1276,5.0
122970,47610,5.0
122978,7438,5.0
122978,8949,4.5
122980,3489,5.0
122981,910,5.0
122982,4878,4.5
122983,1243,5.0
122985,2064,4.5
122988,910,5.0
122988,47610,5.0
122996,2064,5.0
123001,143385,5.0
123006,4878,4.5
123007,910,5.0
123008,342,4.5
123008,475,5.0
123008,910,5.0
123008,1276,5.0
123008,2336,4.5
123008,2819,4.5
123008,3264,4.5
123008,4467,4.5
123008,4787,4.5
123008,6705,4.5
123010,45,5.0
123010,1248,5.0
123010,2064,5.0
123010,3019,5.0
123011,2652,4.5
123011,8949,5.0
123013,99114,5.0
123019,4878,5.0
123019,7438,4.5
123020,1276,5.0
123022,1276,4.5
123022,3256,5.0
123022,7438,4.5
123024,1276,4.5
123026,342,5.0
123032,237,5.0
123034,99114,5.0
123034,128360,5.0
123042,218537,4.5
123043,7438,4.5
123048,4878,4.5
123051,99114,4.5
123053,2064,5.0
123054,4878,4.5
123055,99114,4.5
123058,4878,5.0
123058,99114,4.5
123058,122918,4.5
123058,143385,4.5
123059,7438,4.5
123062,342,5.0
123062,2064,5.0
123065,99114,4.5
123066,72167,4.5
123066,99114,4.5
123068,1735,5.0
123069,7438,4.5
123069,8949,4.5
123069,99114,5.0
123072,237,5.0
123072,342,5.0
123074,218537,5.0
123076,45517,4.5
123077,1276,4.5
123078,4878,5.0
123079,122918,5.0
123081,5785,4.5
123081,8949,5.0
123085,3489,5.0
123087,7438,4.5
123094,122918,5.0
123098,99114,5.0
123098,218537,5.0
123103,2064,5.0
123103,7826,4.5
123104,475,5.0
123104,910,5.0
123104,26398,4.5
123104,34435,4.5
123104,125982,5.0
123104,181815,4.5
123107,99114,4.5
123109,2064,5.0
123111,1276,4.5
123111,4878,4.5
123111,99114,5.0
123111,143385,4.5
123112,4878,5.0
123112,7438,5.0
123112,8949,4.5
123112,45517,4.5
123113,4878,4.5
123126,495,4.5
123126,2064,4.5
123126,25771,4.5
123127,1276,5.0
123130,4878,4.5
123132,4878,4.5
123132,99114,4.5
123134,237,5.0
123134,910,5.0
123134,6880,5.0
123134,53000,4.5
123134,122918,5.0
123134,128360,5.0
123134,144976,5.0
123134,144982,5.0
123140,4878,4.5
123140,7438,4.5
123141,910,5.0
123141,6433,4.5
123142,1276,5.0
123146,1339,4.5
123146,2336,5.0
123146,4787,4.5
123146,5693,4.5
123146,5963,5.0
123147,4878,5.0
123147,7438,5.0
123155,2336,4.5
123155,2600,4.5
123155,52443,4.5
123161,99114,4.5
123162,4878,5.0
123162,7438,4.5
123162,47610,4.5
123162,62434,4.5
123167,4878,5.0
123167,99114,4.5
123170,4878,5.0
123170,7438,5.0
123170,53000,5.0
123170,128360,5.0
123175,3256,5.0
123176,122918,5.0
123182,4878,5.0
123184,1276,5.0
123185,4903,4.5
123185,7438,4.5
123185,8949,5.0
123187,99114,4.5
123188,62434,4.5
123188,99114,5.0
123190,53000,5.0
123191,7438,4.5
123193,342,4.5
123193,2064,5.0
123193,2336,4.5
123197,4878,5.0
123202,2336,4.5
123203,4878,4.5
123203,99114,4.5
123204,1276,5.0
123211,1914,5.0
123212,3927,5.0
123213,99114,5.0
123214,7438,5.0
123214,7981,5.0
123215,47610,5.0
123216,475,5.0
123216,2336,5.0
123220,1276,5.0
123221,4878,4.5
123223,7438,4.5
123223,122918,4.5
123224,910,5.0
123225,45,5.0
123225,1276,5.0
123227,4878,4.5
123228,4878,4.5
123228,7438,5.0
123228,99114,5.0
123228,128360,4.5
123231,2336,5.0
123231,5693,4.5
123232,1276,5.0
123232,2336,5.0
123232,3983,5.0
123232,6441,4.5
123232,47610,4.5
123236,781,5.0
123236,1243,5.0
123238,4878,4.5
123239,53000,4.5
123239,99114,5.0
123239,218537,5.0
123243,5617,4.5
123249,1019,4.5
123251,99114,5.0
123251,122918,4.5
123252,7438,5.0
123252,93838,5.0
123257,8949,5.0
123259,2336,5.0
123262,99114,5.0
123263,93838,5.0
123273,4878,5.0
123273,53000,5.0
123274,99114,5.0
123275,1243,5.0
123275,3256,4.5
123275,4878,5.0
123276,2336,5.0
123276,4878,5.0
123279,475,5.0
123283,3983,4.5
123283,5617,4.5
123285,5617,4.5
123286,2336,5.0
123286,45517,5.0
123286,99114,5.0
