movieId,title,genres,year,director,actors
134931,Tulips of Haarlem,(no genres listed),1970,Franco Brusati,"Carole André, Frank Grimes, Gianni Garko"
125890,Achtung! The Desert Tigers,(no genres listed),1977,Luigi Batzella,"Richard Harrison, Lea Lander, Isarco Ravaioli"
253078,Llamageddon,Comedy|Horror,2015,Howie Dewin,"Pinki Brainweis, L. Lean Burnside, E.B. Buxxner"
219998,Clownwise,Comedy|Drama,2013,Viktor Tauš,"Oldřich Kaiser, Jiří Lábus, Didier Flamand"
135835,Summer Killer,Action|Comedy,2002,Nam Yin,"Ken Wong, David Lee Wai-Sheung, Monica Lo"
149534,A Brave Heart: The Lizzie Velasquez Story,Documentary,2015,Sara Bordo,Lizzie Velasquez
96985,"Report on the Party and the Guests, A (O slavnosti a hostech)",Drama,1966,Jan Němec,"Ivan Vyskočil, Jan Klusák, Jiří Němec"
147116,The Happy House,(no genres listed),2013,D.W. Young,"Khan Baykal, Aya Cash, Marceline Hugot"
182797,The Resurrection of Broncho Billy,(no genres listed),1970,James R. Rokos,"Johnny Crawford, Kristin Harmon, Ruth Hussey"
203998,Appuram Bengal Ippuram Thiruvithamkoor,Comedy,2016,Sennan,"Maqbool Salmaan, Ansiba Hassan, Shammi Thilakan"
182719,I Am the People,(no genres listed),2014,Anna Roussillon,
3983,You Can Count on Me,Drama|Romance,2000,Kenneth Lonergan,"Laura Linney, Mark Ruffalo, Matthew Broderick"
157021,One Man's Journey,Drama,1933,John S. Robertson,"Lionel Barrymore, May Robson, Dorothy Jordan"
188997,Initiation Love,Mystery|Romance,2015,Yukihiko Tsutsumi,"Shota Matsuda, Atsuko Maeda, Fumino Kimura"
112060,One on One,Drama,1977,Lamont Johnson,"Robby Benson, Annette O'Toole, G. D. Spradlin"
69928,"Muppet Musicians of Bremen, The",Children|Comedy|Musical,1972,Jim Henson,"Jerry Nelson, Nick Nichols, Phyllis Marshall"
214941,Run This Town,Drama,2020,Ricky Tollman,"Ben Platt, Mena Massoud, Nina Dobrev"
138414,Love & Slaps,Comedy,2010,Sergio Castellitto,"Sergio Castellitto, Laura Morante, Enzo Jannacci"
214874,Living and Knowing You Are Alive,Documentary|Drama,2019,Alain Cavalier,"Emmanuèle Bernheim, Teymour Al Attar, Jean-Louis Faure"
4477,Big Top Pee-Wee,Adventure|Children|Comedy,1988,Randal Kleiser,"Paul Reubens, Penelope Ann Miller, Kris Kristofferson"
222294,A Killer Next Door,Thriller,2020,Andrew Jones,"Nigel Barber, Jason Gregg, Derek Nelson"
5442,V. I. Warshawski,Action|Comedy|Crime,1991,Jeff Kanew,"Kathleen Turner, Jay O. Sanders, Charles Durning"
3263,White Men Can't Jump,Comedy|Drama,1992,Ron Shelton,"Wesley Snipes, Woody Harrelson, Rosie Perez"
215627,Ulysse & Mona,Drama,2019,Sébastien Betbeder,"Manal Issa, Éric Cantona, Quentin Dolmaire"
165111,Nome Próprio,Drama,2008,Murilo Salles,"Leandra Leal, Juliano Cazarré, Alex Didier"
283681,Kamikaze Hearts,Drama,1986,Juliet Bashore,"Tigr, Sharon Mitchell, Jon Martin"
202719,Vellai Pookal,Drama|Thriller,2019,Vivek Elangovan,"Vivek, Charle, Dev Ramnath"
206321,Code Geass: Lelouch of the Re;Surrection,Animation|Crime|Mystery|Sci-Fi|War,2019,Goro Taniguchi,"Jun Fukuyama, Yukana, Takahiro Sakurai"
178035,Domestic Violence 2,(no genres listed),2002,Frederick Wiseman,
188271,Nutcracker,Animation,1973,Boris Stepantsev,
281294,Bar Fight,Comedy,2022,Jim Mahoney,"Melissa Fumero, Luka Jones, Rachel Bloom"
222545,Vibration,Horror,2020,Shawn Garrity,"Abby Dawson, Dennis Hunda, Nightfall"
234977,Mobile,Animation|Children,2010,Verena Fels,"Nina Göldner, Regina Welker, Falk Schellenberger"
3500,Mr. Saturday Night,Comedy|Drama,1992,Billy Crystal,"Billy Crystal, David Paymer, Julie Warner"
230251,Middletown,Drama,2006,Brian Kirk,"Matthew Macfadyen, Daniel Mays, Eva Birthistle"
287595,Chokehold,Drama|Thriller,2023,Onur Saylak,"Kıvanç Tatlıtuğ, Funda Eryiğit, Gürgen Öz"
4878,Donnie Darko,Drama|Mystery|Sci-Fi|Thriller,2001,Richard Kelly,"Jake Gyllenhaal, Jena Malone, James Duval"
194454,Firebird 2015 A.D.,Action|Romance|Sci-Fi,2015,,
169328,Nikki Glaser: Perfect,Comedy,2016,Ryan Polito,Nikki Glaser
30896,Underclassman,Action|Comedy|Thriller,2005,Marcos Siega,"Nick Cannon, Roselyn Sánchez, Shawn Ashmore"
281650,To Spring,Animation|Children,1936,William Hanna,"Delos Jewkes, Elmore Vincent"
186185,The Games of Countess Dolingen,Drama,1981,Catherine Binet,"Michael Lonsdale, Carol Kane, Katia Wastchenko"
197391,Blondie in the Dough,Comedy,1947,Abby Berlin,"Penny Singleton, Arthur Lake, Larry Simms"
116455,Heart Of Dixie,Drama,1989,Martin Davidson,"Ally Sheedy, Don Michael Paul, Virginia Madsen"
93838,The Raid: Redemption,Action|Crime,2011,Gareth Evans,"Iko Uwais, Joe Taslim, Donny Alamsyah"
8826,Human Resources (Ressources humaines),Drama,1999,Laurent Cantet,"Jalil Lespert, Jean-Claude Vallod, Didier Emile-Woldemard"
232463,Mountain Men,Comedy|Drama,2014,Cameron Labine,"Chace Crawford, Tyler Labine, Christine Willes"
248842,The Killing of Kenneth Chamberlain,(no genres listed),2020,David Midell,"Frankie Faison, Enrico Natale, Ben Marten"
853,Dingo,Drama,1991,Rolf de Heer,"Colin Friels, Miles Davis, Helen Buday"
193489,Three Dancing Slaves,Drama,2004,Gaël Morel,"Nicolas Cazalé, Stéphane Rideau, Thomas Dumerchez"
140705,Hollywood Vice Squad,Action|Comedy,1986,Penelope Spheeris,"Ronny Cox, Frank Gorshin, Leon Isaac Kennedy"
7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,1996,S.S. Wilson,"Fred Ward, Helen Shaver, Chris Gartin"
161272,The Florodora Girl,Drama|Romance,1930,Harry Beaumont,"Marion Davies, Lawrence Gray, Walter Catlett"
145277,Mommy,Horror,1995,Max Allan Collins,"Patty McCormack, Rachel Lemieux, Rachel Lemieux"
172281,Nature of the Beast,Comedy|Horror|Romance|Thriller,2007,Rodman Flender,"Eddie Kaye Thomas, Autumn Reeser, Eric Mabius"
104604,Something Real and Good,Drama,2013,Luke Rivett,"Alex Hannant, Matt Jones, Colton Castaneda"
159099,The Masked Saint,Action|Crime,2016,Warren P. Sonoda,"Brett Granstaff, Lara Jean Chorostecki, T.J. McGibbon"
186411,Summer Coda,Drama|Romance,2010,Richard Gray,"Rachael Taylor, Jacki Weaver, Alex Dimitriades"
226848,Beginning,Drama,2020,Dea Kulumbegashvili,"Ia Sukhitashvili, Rati Oneli, Kakha Kintsurashvili"
145196,Mickey's Polo Team,Animation,1936,David Hand,"Walt Disney, Clarence Nash, Ned Norton"
5617,Secretary,Comedy|Drama|Romance,2002,Steven Shainberg,"James Spader, Maggie Gyllenhaal, Jeremy Davies"
203912,Who's Crazy?,Drama,1966,Allan Zion,"Wimme Andre, Michael Elias, Diane Gregory"
180441,Still/Born,Horror|Thriller,2017,Brandon Christensen,"Christie Burke, Jesse Moss, Rebecca Olson"
204766,Journey on the Plain,Drama,1995,Béla Tarr,Mihály Víg
113717,"Undertaker and His Pals, The",Comedy|Horror,1966,T.L.P. Swicegood,"Ray Dannis, Warrene Ott, James Westmoreland"
47610,"Illusionist, The",Drama|Fantasy|Mystery|Romance,2006,Neil Burger,"Edward Norton, Paul Giamatti, Jessica Biel"
137684,How Awful About Allan,Drama,1970,Curtis Harrington,"Anthony Perkins, Julie Harris, Joan Hackett"
204542,It: Chapter Two,Horror,2019,Andy Muschietti,"James McAvoy, Jessica Chastain, Bill Hader"
113198,Callaway Went Thataway,Comedy|Western,1951,Melvin Frank,"Fred MacMurray, Dorothy McGuire, Howard Keel"
165623,"Hail, Hero!",Drama,1969,David Miller,"Arthur Kennedy, Teresa Wright, Michael Douglas"
168188,The Counterfeit Killer,(no genres listed),1968,Joseph Lejtes,"Jack Lord, Shirley Knight, Jack Weston"
123119,The Expedition to the End of the World,Documentary,2014,Daniel Dencik,
58718,Slipstream,Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2007,Anthony Hopkins,"Anthony Hopkins, Stella Arroyave, Lana Antonova"
106431,Chasing Ghosts: Beyond the Arcade (2007) ,Documentary,2007,,
142438,Lake Fear,Comedy|Horror,2014,Michael Crum,"Jessica Willis, Shanon Snedden, Joshua Winch"
183985,Let the Corpses Tan,Thriller,2017,Hélène Cattet,"Elina Löwensohn, Stéphane Ferrara, Bernie Bonvoisin"
185535,Imperfections,Comedy|Crime|Mystery,2016,David Singer,"Virginia Kull, Marilu Henner, Ed Begley Jr."
185717,The Masseur,Drama|Romance,2005,Brillante Ma Mendoza,"Coco Martin, Jaclyn Jose, Allan Paule"
124527,Words and Music,Drama,1948,Norman Taurog,"Tom Drake, Mickey Rooney, Janet Leigh"
280958,You Resemble Me,Drama,2022,Dina Amer,"Lorenza Grimaudo, Ilona Grimaudo, Mouna Soualem"
5456,Wagons East,Comedy|Western,1994,Peter Markle,"John Candy, Richard Lewis, John C. McGinley"
66977,Fanny,Comedy|Drama|Romance,1932,Marc Allégret,"Orane Demazis, Raimu, Fernand Charpin"
216440,D.W. Griffith: Father of Film,(no genres listed),1993,David Gill,Lindsay Anderson
172795,"Film, Film, Film",Animation|Comedy,1968,Fyodor Khitruk,"Aleksey Polevoy, Georgiy Vitsin"
78095,Girl with Green Eyes,Drama|Romance,1964,Desmond Davis,"Rita Tushingham, Peter Finch, Lynn Redgrave"
171703,Country of the Deaf,Comedy|Crime|Drama,1998,Valery Todorovsky,"Chulpan Khamatova, Dina Korzun, Maksim Sukhanov"
146782,Looking for Jesus,(no genres listed),1982,Luigi Comencini,"Beppe Grillo, Maria Schneider, Fernando Rey"
265370,Nine Minutes,Sci-Fi,2020,Ernie Gilbert,"Reggie Watts, Constance Wu"
99289,In Your Dreams (Dans tes rêves),Drama,2005,Denis Thybaud,"Disiz, Blandine Bury, Vincent Elbaz"
108679,Bad Bascomb,Western,1946,S. Sylvan Simon,"Wallace Beery, Margaret O'Brien, Marjorie Main"
172335,Drumline: A New Beat,Comedy|Drama,2014,Bille Woodruff,"Alexandra Shipp, Leonard Roberts, Jordan Calloway"
184003,Heroine,(no genres listed),,Unknown,
211205,Good Newwz,Comedy|Romance,2019,Raj Mehta,"Akshay Kumar, Diljit Dosanjh, Kareena Kapoor Khan"
80339,Homecoming,Drama|Thriller,2009,Morgan J. Freeman,"Mischa Barton, Jessica Stroup, Matt Long"
225379,Buddy's Mom,Drama|Romance,2015,Kong Ja-kwan,"Kim Young-sam, Ah Ri, Kim Hae-jin"
240330,Aretha! A Grammy Celebration for the Queen of Soul,(no genres listed),2019,David Wild,"Tyler Perry, Jennifer Hudson, John Legend"
236729,Haikyuu!!: vs. Akaten,(no genres listed),2016,,
249968,The Hidden Kingdoms of China,Documentary,2020,Unknown,
170515,Eating Out 2: Sloppy Seconds,Comedy|Romance,2006,Phillip J. Bartell,"Jim Verraros, Emily Brooke Hands, Rebekah Kochan"
87636,"Run, Man, Run! (Corri uomo corri)",Adventure|Comedy|Western,1968,Sergio Sollima,"Tomas Milian, Donald O'Brien, Linda Veras"
202131,The Last Showing,Thriller,2014,Phil Hawkins,"Robert Englund, Finn Jones, Emily Berrington"
202767,Dysmorphia,Comedy|Horror|Sci-Fi,2014,Robert Biehn,"JD Fairman, Kelsey Smoot, Shawn C. Phillips"
287647,DAEMUGA,Comedy|Drama,2022,Lee Han-jong,"Park Sung-woong, Yang Hyun-min, Ryu Kyung-soo"
86982,Destroy All Monsters (Kaijû sôshingeki),Action|Sci-Fi|Thriller,1968,Ishirō Honda,"Akira Kubo, Jun Tazaki, Yukiko Kobayashi"
201823,O.G.,Drama,2018,Madeleine Sackler,"Jeffrey Wright, Theothus Carter, William Fichtner"
210887,Małe stłuczki,Drama,2014,Aleksandra Gowin,"Helena Sujecka, Agnieszka Pawełkiewicz, Szymon Czacki"
196167,Eastern Condors,Action|War,1987,Sammo Hung,"Sammo Hung, Yuen Biao, Joyce Godenzi"
147720,Young Tiger,Drama,2015,Cyprien Vial,"Harmandeep Palminder, Vikram Sharma, Elisabeth Lando"
151441,BaadAsssss Cinema,Action|Documentary,2002,Isaac Julien,"Larry Cohen, Tamara Dobson, Ron Finley"
110845,Bright Lights,Comedy,1935,Busby Berkeley,"Joe E. Brown, Ann Dvorak, Patricia Ellis"
154984,I Am What I Am,Drama|Mystery|Thriller,1967,Tinto Brass,"Jean-Louis Trintignant, Ewa Aulin, Roberto Bisacco"
129816,The Voice of the Moon,Adventure|Comedy|Drama,1990,Federico Fellini,"Roberto Benigni, Paolo Villaggio, Angelo Orlando"
187295,In the Pink of the Night,Animation,1969,Arthur Davis,
166540,One Shot,(no genres listed),2015,Isaac Rentz,"Topher Grace, Taye Diggs, Anne Heche"
202365,Dragnet,Crime,1969,Jack Webb,"Jack Webb, Harry Morgan, Vic Perrin"
227709,The Phantom Museum: Random Forays Into the Vaults of Sir Henry Wellcome's Medical Collection,Animation,2003,Timothy Quay,"Billy Ray Gallion, Stephen Quay"
52730,It's a Very Merry Muppet Christmas Movie,Children|Comedy,2002,Kirk R. Thatcher,"Steve Whitmire, Dave Goelz, Bill Barretta"
193419,Bad Girls from Valley High,Comedy|Thriller,2005,John T. Kretchmer,"Julie Benz, Monica Keena, Nicole Bilderback"
2910,"Ennui, L'",Drama|Romance,1998,Cédric Kahn,"Charles Berling, Sophie Guillemin, Arielle Dombasle"
198885,The Devil's Game,Drama|Thriller,2008,Yoon In-Ho,"Shin Ha-kyun, Byun Hee-bong, Lee Hye-young"
161724,Hands Up!,Comedy|Drama,1981,Jerzy Skolimowski,"Jerzy Skolimowski, Joanna Szczerbic, Tadeusz Łomnicki"
163865,One Crowded Night,Drama,1940,Irving Reis,"Billie Seward, William Haade, Anne Revere"
8882,"Boston Strangler, The",Crime|Drama|Mystery|Thriller,1968,Richard Fleischer,"Tony Curtis, Henry Fonda, George Kennedy"
221768,King Lear (Stratford Festival),Drama,2015,Antoni Cimolino,"Colm Feore, Jonathan Goad, Sara Farb"
160892,"Right Now, Wrong Then",Drama,2015,Hong Sang-soo,"Jung Jae-young, Kim Min-hee, Youn Yuh-jung"
72298,"Lusty Men, The",Action|Drama|Western,1952,Nicholas Ray,"Robert Mitchum, Susan Hayward, Arthur Kennedy"
5680,Auto Focus,Crime|Drama,2002,Paul Schrader,"Greg Kinnear, Willem Dafoe, Rita Wilson"
159175,The Tag-Along,Horror|Thriller,2015,Cheng Wei-hao,"River Huang, Tiffany Hsu, Liu Yin-Shang"
152169,There's No Place Like Utopia,Documentary,2014,Joel Gilbert,"Jack Cashill, Jerome Corsi, Konstantin Preobrazhensky"
281460,Jerry's Diary,Animation|Comedy,1949,William Hanna,Joseph Forte
2811,With Friends Like These...,Comedy,1998,Philip Frank Messina,"Bill Murray, Adam Arkin, David Strathairn"
119956,The Alternate,Action|Drama,2000,Sam Firstenberg,"Eric Roberts, Bryan Genesse, John Beck"
75994,"Buccaneer, The",Adventure|Drama|Romance|War,1958,Anthony Quinn,"Yul Brynner, Claire Bloom, Charles Boyer"
176943,Dave Made a Maze,Adventure|Comedy|Horror,2017,Bill Watterson,"Nick Thune, Meera Rohit Kumbhani, Adam Busch"
162302,Worry Dolls,Horror|Thriller,2015,,
126152,Lahore,Action,2010,Sanjay Puran Singh Chauhan,"Farooq Shaikh, Nafisa Ali, Sabyasachi Chakraborty"
115518,The Mummy's Shroud,Horror,1967,John Gilling,"André Morell, John Phillips, David Buck"
174797,Kavan,Drama|Thriller,2017,K. V. Anand,"Vijay Sethupathi, T. Rajendar, Vikranth"
168744,Molly and Me,(no genres listed),1945,Lewis Seiler,"Gracie Fields, Monty Woolley, Roddy McDowall"
200424,Libero,Drama,1973,Wigbert Wicker,"Franz Beckenbauer, Harald Leipnitz, Klaus Löwitsch"
214746,BraveStorm,Action|Adventure|Sci-Fi,2017,Junya Okabe,"Shunsuke Daitoh, Mitsu Dan, Shu Watanabe"
173421,Texas Rising,Drama|Western,2015,,
263745,South Beach Love,Comedy|Romance,2021,Damián Romay,"William Levy, Taylor Cole, Roberto Escobar"
183599,Dreaming of a Jewish Christmas,Documentary,2017,Larry Weinstein,"Larry Weinstein, Kang Ho, Steven Page"
144982,Paranormal Activity: The Ghost Dimension,Horror|Thriller,2015,Gregory Plotkin,"Cara Pifko, Olivia Taylor Dudley, Brit Shaw"
169792,Carrie Pilby,Comedy,2016,Susan Johnson,"Bel Powley, Vanessa Bayer, Colin O'Donoghue"
8691,His Brother (Son frère),Drama,2003,Patrice Chéreau,"Bruno Todeschini, Éric Caravaca, Nathalie Boutefeu"
126235,They Were Five,Drama,1936,Julien Duvivier,"Jean Gabin, Charles Vanel, Viviane Romance"
175821,Ivanka Trump- America's Real First Lady?,Documentary,2017,Lesley Gardiner,"Ivanka Trump, Matt Frei, Jared Kushner"
163174,Samson and Delilah,Action|Adventure|Fantasy,1984,Lee Philips,"Antony Hamilton, Belinda Bauer, Max von Sydow"
181189,Grandmother,Children|Drama,1989,Idrissa Ouedraogo,"Fatimata Sanga, Noufou Ouédraogo, Roukietou Barry"
209129,Destination Titan,Documentary,2011,Stephen Slater,"John Zarnecki, Ralph Lorenz, Mark Leese"
191713,Noise,Crime|Drama|Thriller,2007,Matthew Saville,"Brendan Cowell, Maia Thomas, Fiona Macleod"
130852,Brothers on the Line,(no genres listed),2012,Sasha Reuther,Martin Sheen
196599,The Red Stallion,Western,1947,Lesley Selander,"Ted Donaldson, Jane Darwell, Robert Paige"
265458,The White Rose,Documentary,1967,Bruce Conner,Jay DeFeo
263365,Outside Bet,Comedy,2012,Sacha Bennett,"Bob Hoskins, Jenny Agutter, Phil Davis"
271210,Pekka ja Pätkä miljonääreinä,Comedy,1958,Armand Lohikoski,"Esa Pakarinen, Masa Niemi, Siiri Angerkoski"
189503,Space Dive,Documentary,2012,Colin Barr,"Felix Baumgartner, Joe Kittinger, Andy Walshe"
151627,All Mistakes Buried,Thriller,2015,Tim McCann,"Vanessa Ferlito, Sam Trammell, Nick Loeb"
259571,The Palindromists,Documentary,2021,Vince Clemente,"Jon Agee, Martin Clear, Win Emmons"
126591,The Humanoid,Fantasy|Sci-Fi,1979,Aldo Lado,"Richard Kiel, Corinne Cléry, Barbara Bach"
98931,"RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World'",Documentary,2005,Unknown,
185557,Red Planet Mars,Sci-Fi,1952,Harry Horner,"Peter Graves, Andrea King, Herbert Berghof"
141104,The Courageous Heart of Irena Sendler,Drama|War,2009,John Kent Harrison,"Anna Paquin, Goran Visnjic, Michelle Dockery"
248778,The Good Witch's Destiny,Children|Drama|Fantasy,2013,Craig Pryce,"Catherine Bell, Chris Potter, Hannah Endicott-Douglas"
153366,Cycling Chronicles: Landscapes the Boy Saw,Horror,2004,Kōji Wakamatsu,"Tasuku Emoto, Mansaku Fuwa, Masakatsu Toriyama"
167630,Shank,Action|Drama,2009,Simon Pearce,"Wayne Virgo, Marc Laurent, Tom Bott"
270170,Fixing Up Christmas,Children|Comedy|Romance,2021,Jessica Harmon,"Natalie Dreyfuss, Marshall Williams, Stephanie Izsak"
55255,Feast of Love,Drama|Romance,2007,Robert Benton,"Morgan Freeman, Greg Kinnear, Radha Mitchell"
290219,BS High,Documentary,2023,Travon Free,
175411,Surviving Sid,Animation,2008,Karen Disher,"John Leguizamo, Chris Wedge, Shane Baumel"
103,Unforgettable,Mystery|Sci-Fi|Thriller,1996,John Dahl,"Ray Liotta, Linda Fiorentino, Peter Coyote"
208717,Zagros,Drama,2017,Sahim Omar Kalifa,"Feyyaz Duman, Maaike Neuville, Halima Ilter"
136874,Natarang,(no genres listed),2010,Ravi Jadhav,"Atul Kulkarni, Sonalee Kulkarni, Kishore Kadam"
266358,Morgan M. Morgansen's Date with Destiny,Comedy|Romance,2010,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Alexandra Nicole Hulme, Lawrie Brewster"
175179,Bill Nye: Science Guy,Documentary,2017,Jason Sussberg,"Bill Nye, Neil deGrasse Tyson, Ann Druyan"
183329,Cuba and the Cameraman,Documentary,2017,Jon Alpert,"Jon Alpert, Fidel Castro, Angél Borrego"
275491,Moonlight for Two,Animation|Comedy|Romance,1932,Rudolf Ising,
276819,For the Love of Nancy,Drama,1994,Paul Schneider,"Tracey Gold, Jill Clayburgh, Cameron Bancroft"
145432,Deep West,Western,1971,Giuliano Carnimeo,"George Hilton, Charles Southwood, Agata Flori"
104524,Dolly and Her Lover (Räpsy ja Dolly eli Pariisi odottaa),Comedy|Crime|Romance,1990,,
265198,Rondo,Comedy|Thriller,2018,Drew Barnhardt,"Brenna Otts, Luke Sorge, Gena Shaw"
289055,Elizabeth Blue,Drama,2017,Vincent Sabella,"Anna Schafer, Ryan Vincent, Adewale Akinnuoye-Agbaje"
34435,Sholay,Action|Adventure|Comedy|Musical|Romance|Thriller,1975,Ramesh Sippy,"Dharmendra, Amitabh Bachchan, Sanjeev Kumar"
136938,Repli-Kate,Comedy|Sci-Fi,2002,Frank Longo,"James Roday Rodriguez, Desmond Askew, Ali Landry Monteverde"
256161,Jathi Ratnalu,Comedy|Drama,2021,Anudeep,"Naveen Polishetty, Priyadarshi Pullikonda, Rahul Ramakrishna"
155143,Happy Days,Drama,2007,Sekhar Kammula,"Varun Sandesh, Tamannaah Bhatia, Rahul Haridas"
270630,Adela,Drama,2008,Adolfo Alix Jr.,"Anita Linda, Joem Bascon, Jason Abalos"
25771,"Andalusian Dog, An (Chien andalou, Un)",Fantasy,1929,Luis Buñuel,"Simone Mareuil, Pierre Batcheff, Luis Buñuel"
149852,Arizona Bushwhackers,Western,1968,Lesley Selander,"Howard Keel, Yvonne De Carlo, John Ireland"
27276,Running Out of Time (Am zin),Action|Crime|Drama|Thriller,1999,Johnnie To,"Sean Lau Ching-Wan, Andy Lau Tak-Wah, Yoyo Mung Ka-Wai"
113908,Getting Back to Abnormal,Documentary,2013,Louis Alvarez,
109027,Eyjafjallajökull,Comedy,2013,Alexandre Coffre,"Valérie Bonneton, Dany Boon, Denis Ménochet"
139761,Sharktopus vs. Whalewolf,Adventure|Sci-Fi,2015,Kevin O'Neill,"Casper Van Dien, Catherine Oxenberg, Jennifer Wenger"
204390,Captain Black,Drama,2019,Jeffrey S.S. Johnson,"Jeffrey S.S. Johnson, Georgia Norman, Charley Koontz"
236851,Lords of London,Crime|Mystery|Thriller,2014,Antonio Simoncini,"Glen Murphy, Ray Winstone, Giovanni Capalbo"
210561,Joe Leahy's Neighbors,(no genres listed),1988,Robin Anderson,
33819,Heights,Drama,2004,Chris Terrio,"Glenn Close, Elizabeth Banks, Eric Bogosian"
218537,Palm Springs,Comedy,2020,Max Barbakow,"Andy Samberg, Cristin Milioti, J.K. Simmons"
186921,The Sex Machine,Comedy|Sci-Fi,1978,,
182467,Antiporno,Drama,2016,Sion Sono,"Ami Tomite, Mariko Tsutsui, Ami Fukuda"
184053,Battle Planet,Action|Sci-Fi,2008,Greg Aronowitz,"Zack Ward, Monica May, Colleen Smith"
221130,Double World,Action|Adventure,2019,,
69007,Firecreek,Western,1968,Vincent McEveety,"James Stewart, Henry Fonda, Inger Stevens"
144980,Friends,Drama|Romance,1971,Lewis Gilbert,"Anicée Alvina, Sean Bury, Ronald Lewis"
228417,Sunset Society,Horror,2018,Phoebe Dollar,"Aaron Groben, Lemmy Kilmister, Ron Jeremy"
46954,Just love me (Tylko mnie kochaj),Comedy|Romance,2006,Ryszard Zatorski,"Maciej Zakościelny, Agnieszka Grochowska, Agnieszka Dygant"
211606,The Parlor,(no genres listed),2001,Geoffrey Haley,"Ian Vogt, Ian Vogt, Reggie Lee"
5451,Pumpkin,Comedy|Drama|Romance,2002,Adam Larson Broder,"Christina Ricci, Hank Harris, Brenda Blethyn"
150166,As Long as You're Near Me,Drama,1953,Harald Braun,"Maria Schell, O.W. Fischer, Hardy Krüger"
57709,Thunder Rock,Drama|Fantasy|War,1942,Roy Boulting,"Michael Redgrave, Barbara Mullen, James Mason"
239144,"Big Joys, Small Sorrows",Drama,1986,Keisuke Kinoshita,"Gō Katō, Hitoshi Ueki, Reiko Ōhara"
150862,Evaporating Borders,Documentary,2014,Iva Radivojević,Iva Radivojević
274301,"She's a Good Skate, Charlie Brown",Animation|Comedy,1980,Phil Roman,"Patricia Patts, Casey Carlson, Arrin Skelley"
167088,Echo Park,Drama|Romance,2014,Amanda Marsalis,"Mamie Gummer, Tony Okungbowa, Maurice Compte"
170521,Nothing in Return,Drama,2015,Daniel Guzmán,"Miguel Herrán, Antonio Bachiller, Antonia Guzmán"
188223,History and Memory: For Akiko and Takashige,(no genres listed),1991,Rea Tajiri,
215007,The Dark Red,Horror|Mystery,2018,Dan Bush,"April Billingsley, Kelsey Scott, Conal Byrne"
68347,Sin Nombre,Crime|Drama|Thriller,2009,Cary Joji Fukunaga,"Paulina Gaitán, Edgar Flores, Kristyan Ferrer"
119699,The Case of the Scorpion's Tail,Mystery|Thriller,1971,Sergio Martino,"George Hilton, Anita Strindberg, Alberto de Mendoza"
134597,Convict,Action|Crime|Drama,2014,George Basha,"David Field, David Roberts, George Basha"
209893,A House of Your Dreams,Comedy,2006,Dany Boon,"Dany Boon, Michèle Laroque, Daniel Prévost"
77154,Waking Sleeping Beauty,Animation|Documentary,2009,Don Hahn,"Don Hahn, Roy Edward Disney, Michael Eisner"
230057,Cats: The Movie!,Children,2008,Susan Helen Emerson,"Troy Garity, Mara Lane, Michelle Rodriguez"
214790,Challenge of Five Gauntlets,Action,2018,Len Kabasinski,"Len Kabasinski, Leo Fong, Donna Hamblin"
1019,"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi,1954,Richard Fleischer,"Kirk Douglas, James Mason, Paul Lukas"
211400,Caleuche: The Call of the Sea,Drama|Fantasy|Horror,2012,Jorge Olguín,"Giselle Itié, Eduardo Paxeco, Catalina Saavedra"
8678,Guns of the Magnificent Seven,Action|Adventure|Drama|Western,1969,Paul Wendkos,"George Kennedy, James Whitmore, Monte Markham"
1184,Mediterraneo,Comedy|Drama,1991,Gabriele Salvatores,"Diego Abatantuono, Claudio Bigagli, Giuseppe Cederna"
164441,In-Lawfully Yours,Romance,2016,Robert Kirbyson,"Chelsey Crisp, Joe Williamson, Marilu Henner"
6633,Prince of Jutland (a.k.a. Royal Deceit),Drama,1994,,
146612,Robbery Roman Style,Comedy|Crime|Thriller,1964,Adriano Celentano,"Adriano Celentano, Claudia Mori, Don Backy"
118466,"Kingdom of Dreams and Madness, The",Animation|Documentary,2013,Mami Sunada,"Hayao Miyazaki, Isao Takahata, Toshio Suzuki"
178531,I Was Nineteen,Drama,1968,Konrad Wolf,"Jaecki Schwarz, Vasiliy Livanov, Rolf Hoppe"
168700,Zettl,Comedy,2012,Helmut Dietl,"Michael Herbig, Karoline Herfurth, Dieter Hildebrandt"
227831,Rammstein in Amerika,Documentary,2015,Hannes Rossacher,"Till Lindemann, Richard Kruspe, Paul Landers"
91531,Hovering Over the Water (À Flor do Mar),Drama|Romance,1986,João César Monteiro,"Laura Morante, Philip J. Spinelli, Manuela de Freitas"
156429,Junior Army,Action|Adventure,1942,Lew Landers,"Freddie Bartholomew, Billy Halop, Huntz Hall"
198771,The Silent One,Drama|Thriller,1973,Claude Pinoteau,"Lino Ventura, Leo Genn, Suzanne Flon"
194901,The Kazakh Business in America,Comedy,2017,Zheniskhan Momyshev,"Nurlan Koyanbayev, Zhan Baizhanbayev, Ramazan Amantai"
